gse,gsm,srr,srr.avgspotlen,srr.bytes,srr.bases,srr.avgreadcount,stage,is.normal,disease,treatment,maternal.age,developmental.day,cell.line
GSE136447,GSM4050524,SRR10039899,299,1828858197,4224934820,14130216.7892977,hypoblast,TRUE,,,,embryo invitro day 12,
GSE136447,GSM4050525,SRR10039900,299,1717878005,3933637921,13155979.6688963,CTB,TRUE,,,,embryo invitro day 12,
GSE136447,GSM4050526,SRR10039901,299,1904859065,4486197451,15004004.8528428,epiblast,TRUE,,,,embryo invitro day 12,
GSE136447,GSM4050527,SRR10039902,299,1830371671,4228853727,14143323.5016722,hypoblast,TRUE,,,,embryo invitro day 12,
GSE136447,GSM4050528,SRR10039903,299,2098073699,4800872161,16056428.632107,hypoblast,TRUE,,,,embryo invitro day 12,
GSE136447,GSM4050529,SRR10039904,299,1937309095,4534527838,15165644.9431438,hypoblast,TRUE,,,,embryo invitro day 12,
GSE136447,GSM4050530,SRR10039905,299,1626443671,4081926278,13651927.3511706,hypoblast,TRUE,,,,embryo invitro day 12,
GSE136447,GSM4050531,SRR10039906,299,1920503117,4426665926,14804902.7625418,hypoblast,TRUE,,,,embryo invitro day 12,
GSE136447,GSM4050532,SRR10039907,299,1667104113,3880658599,12978791.3010033,hypoblast,TRUE,,,,embryo invitro day 12,
GSE136447,GSM4050533,SRR10039908,299,1723138829,3970716209,13279987.3210702,epiblast,TRUE,,,,embryo invitro day 12,
GSE136447,GSM4050534,SRR10039909,299,1751232939,3997994548,13371219.2240803,epiblast,TRUE,,,,embryo invitro day 12,
GSE136447,GSM4050535,SRR10039910,298,1626518448,4090722105,13727255.385906,EVT,TRUE,,,,embryo invitro day 12,
GSE136447,GSM4050536,SRR10039911,299,2100498863,5168208691,17284978.8996656,STB,TRUE,,,,embryo invitro day 12,
GSE136447,GSM4050537,SRR10039912,299,2053490828,4684340755,15666691.4882943,EVT,TRUE,,,,embryo invitro day 12,
GSE136447,GSM4050538,SRR10039913,299,1902262209,4326456194,14469753.1571906,EVT,TRUE,,,,embryo invitro day 12,
GSE136447,GSM4050539,SRR10039914,299,2247010878,5689151769,19027263.4414716,STB,TRUE,,,,embryo invitro day 12,
GSE136447,GSM4050540,SRR10039915,299,1839398155,4114034947,13759314.2040134,epiblast,TRUE,,,,embryo invitro day 12,
GSE136447,GSM4050541,SRR10039916,299,1942115939,4916485127,16443094.0702341,EVT,TRUE,,,,embryo invitro day 12,
GSE136447,GSM4050542,SRR10039917,299,1903283729,4856529450,16242573.4113712,STB,TRUE,,,,embryo invitro day 13.5,
GSE136447,GSM4050543,SRR10039918,299,1992747520,5096742200,17045960.5351171,EVT,TRUE,,,,embryo invitro day 13.5,
GSE136447,GSM4050544,SRR10039919,298,1747444606,4361465727,14635791.0302013,STB,TRUE,,,,embryo invitro day 13.5,
GSE136447,GSM4050545,SRR10039920,299,1983690744,5067766389,16949051.4682274,EVT,TRUE,,,,embryo invitro day 13.5,
GSE136447,GSM4050546,SRR10039921,298,1987698886,4633533553,15548770.3120805,EVT,TRUE,,,,embryo invitro day 13.5,
GSE136447,GSM4050548,SRR10039923,299,3133691785,8263926607,27638550.5250836,EVT,TRUE,,,,embryo invitro day 13.5,
GSE136447,GSM4050549,SRR10039924,299,2565575452,6843297461,22887282.4782609,epiblast,TRUE,,,,embryo invitro day 13.5,
GSE136447,GSM4050550,SRR10039925,299,2023459747,5372466668,17968115.9464883,epiblast,TRUE,,,,embryo invitro day 13.5,
GSE136447,GSM4050551,SRR10039926,299,2196198538,5786668130,19353405.1170569,epiblast,TRUE,,,,embryo invitro day 13.5,
GSE136447,GSM4050552,SRR10039927,299,2411430172,6405747391,21423904.3177258,CTB,TRUE,,,,embryo invitro day 13.5,
GSE136447,GSM4050553,SRR10039928,299,2299021736,5469284202,18291920.4080268,STB,TRUE,,,,embryo invitro day 13.5,
GSE136447,GSM4050554,SRR10039929,299,2072668397,5245948785,17544979.2140468,EVT,TRUE,,,,embryo invitro day 13.5,
GSE136447,GSM4050555,SRR10039930,299,2573261475,6503596065,21751157.4080268,EVT,TRUE,,,,embryo invitro day 13.5,
GSE136447,GSM4050556,SRR10039931,100,1080737040,1537272000,15372720,STB,TRUE,,,,embryo invitro day 13.5,
GSE136447,GSM4050557,SRR10039932,100,875159383,1242480000,12424800,epiblast.primitive.streak.anlage,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050558,SRR10039933,100,1134428212,1610979600,16109796,STB,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050559,SRR10039934,100,1057936083,1520241000,15202410,epiblast.primitive.streak.anlage,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050560,SRR10039935,100,1814559417,2622926500,26229265,epiblast.primitive.streak.anlage,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050561,SRR10039936,100,1073434175,1537192800,15371928,epiblast.primitive.streak.anlage,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050562,SRR10039937,100,1120809749,1609945200,16099452,epiblast.primitive.streak.anlage,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050563,SRR10039938,299,1646308956,4356044112,14568709.4046823,EVT,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050564,SRR10039939,299,2105349249,4889518096,16352903.3311037,STB,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050565,SRR10039940,299,1885475745,4905680519,16406958.2575251,EVT,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050566,SRR10039941,100,798912077,1125463000,11254630,epiblast.primitive.streak.anlage,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050567,SRR10039942,299,2094842828,4923670918,16467126.8160535,STB,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050568,SRR10039943,299,1808961018,4762664603,15928644.1571906,hypoblast,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050569,SRR10039944,299,2095487578,4895392238,16372549.2909699,STB,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050570,SRR10039945,299,1916349741,5067287457,16947449.6889632,STB,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050571,SRR10039946,299,1964125768,4733981970,15832715.6187291,STB,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050572,SRR10039947,299,1855771175,5031344780,16827240.0668896,STB,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050573,SRR10039948,299,1812370322,4959258805,16586149.8494983,STB,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050574,SRR10039949,299,1803572432,4393368192,14693539.1036789,epiblast,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050575,SRR10039950,299,1724164814,4088241960,13673050.0334448,epiblast,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050576,SRR10039951,100,507981827,717576800,7175768,epiblast.primitive.streak.anlage,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050577,SRR10039952,100,708532399,997882900,9978829,epiblast.primitive.streak.anlage,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050578,SRR10039953,100,739600897,1045733800,10457338,epiblast.primitive.streak.anlage,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050579,SRR10039954,100,760820823,1084758600,10847586,epiblast.primitive.streak.anlage,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050580,SRR10039955,100,1034550572,1464556100,14645561,epiblast.primitive.streak.anlage,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050581,SRR10039956,100,1092012489,1575209400,15752094,epiblast.primitive.streak.anlage,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050582,SRR10039957,100,852781484,1216355300,12163553,epiblast.primitive.streak.anlage,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050583,SRR10039958,100,1315281918,1886892300,18868923,epiblast.primitive.streak.anlage,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050584,SRR10039959,100,779050001,1089150000,10891500,epiblast.primitive.streak.anlage,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050585,SRR10039960,100,900759625,1231920500,12319205,epiblast.primitive.streak.anlage,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050586,SRR10039961,100,1362425712,1954222600,19542226,epiblast.primitive.streak.anlage,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050587,SRR10039962,100,973983921,1373795100,13737951,epiblast.primitive.streak.anlage,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050588,SRR10039963,100,890900570,1254245800,12542458,epiblast.primitive.streak.anlage,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050589,SRR10039964,100,886481949,1264002600,12640026,epiblast.primitive.streak.anlage,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050590,SRR10039965,100,891780333,1276367200,12763672,epiblast.primitive.streak.anlage,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050591,SRR10039966,100,1820843601,2618575800,26185758,epiblast.primitive.streak.anlage,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050592,SRR10039967,100,1198099794,1711554000,17115540,epiblast.primitive.streak.anlage,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050593,SRR10039968,100,1142268981,1660590600,16605906,epiblast.primitive.streak.anlage,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050594,SRR10039969,100,1080770464,1552009600,15520096,epiblast.primitive.streak.anlage,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050595,SRR10039970,100,1195834486,1691571300,16915713,epiblast,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050596,SRR10039971,100,614438073,850388800,8503888,epiblast.primitive.streak.anlage,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050597,SRR10039972,100,795284663,1096503200,10965032,epiblast.primitive.streak.anlage,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050598,SRR10039973,100,565561408,791004000,7910040,epiblast.primitive.streak.anlage,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050599,SRR10039974,100,626921274,869893100,8698931,epiblast.primitive.streak.anlage,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050600,SRR10039975,100,1322375835,1895621700,18956217,epiblast.primitive.streak.anlage,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050601,SRR10039976,100,1609408587,2313686800,23136868,epiblast.primitive.streak.anlage,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050602,SRR10039977,100,1023565119,1482668900,14826689,epiblast.primitive.streak.anlage,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050603,SRR10039978,100,802479855,1155374200,11553742,epiblast.primitive.streak.anlage,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050604,SRR10039979,100,1163270500,1691049800,16910498,epiblast.primitive.streak.anlage,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050605,SRR10039980,100,993338214,1414082300,14140823,epiblast.primitive.streak.anlage,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050606,SRR10039981,100,1317484749,1892458000,18924580,epiblast.primitive.streak.anlage,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050607,SRR10039982,100,1564350802,2297216300,22972163,epiblast.primitive.streak.anlage,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050608,SRR10039983,100,877667456,1288744100,12887441,epiblast.primitive.streak.anlage,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050609,SRR10039984,299,1938474414,5073769143,16969127.5685619,epiblast,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050610,SRR10039985,299,2136244557,4973467605,16633670.9197324,STB,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050611,SRR10039986,299,1893019285,4805726721,16072664.6187291,STB,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050612,SRR10039987,299,1534408594,4047582970,13537066.7892977,epiblast,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050613,SRR10039988,100,1002696114,1433911000,14339110,epiblast.primitive.streak.anlage,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050614,SRR10039989,299,1790555543,4673166880,15629320.6688963,epiblast,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050615,SRR10039990,299,1586650135,4221012439,14117098.458194,epiblast,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050616,SRR10039991,299,1591046787,4177859964,13972775.7993311,epiblast,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050617,SRR10039992,299,1935025933,4757951333,15912880.7123746,STB,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050618,SRR10039993,299,1816743008,4763449486,15931269.1839465,epiblast,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050619,SRR10039994,299,1834282955,4840958363,16190496.1973244,epiblast,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050620,SRR10039995,299,1637044032,4308575399,14409951.1672241,epiblast,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050621,SRR10039996,299,1808495178,4770245871,15953999.5685619,epiblast,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050622,SRR10039997,299,1851180491,4917194228,16445465.645485,epiblast,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050623,SRR10039998,299,1898715112,4370238614,14616182.6555184,STB,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050624,SRR10039999,299,2040703311,4863865838,16267109.826087,epiblast,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050625,SRR10040000,299,1843248413,4367763046,14607903.1638796,epiblast,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050626,SRR10040001,299,1772774039,4235711100,14166257.8595318,epiblast,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050627,SRR10040002,299,1724205276,4008063717,13404895.3745819,epiblast,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050628,SRR10040003,100,983644369,1408894500,14088945,epiblast.primitive.streak.anlage,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050629,SRR10040004,299,1696807185,4119629418,13778024.8093645,epiblast,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050630,SRR10040005,299,2101377887,4723409166,15797355.0702341,epiblast,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050631,SRR10040006,299,2154058705,4771803689,15959209.6622074,epiblast,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050632,SRR10040007,299,2167321077,4742390552,15860837.9665552,STB,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050633,SRR10040008,299,1886331032,5018630822,16784718.4682274,epiblast,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050634,SRR10040009,100,920082863,1314985800,13149858,epiblast.primitive.streak.anlage,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050635,SRR10040010,100,776557758,1110590900,11105909,epiblast.primitive.streak.anlage,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050636,SRR10040011,100,769906340,1113892300,11138923,epiblast.primitive.streak.anlage,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050637,SRR10040012,100,1415744359,2005832000,20058320,epiblast.primitive.streak.anlage,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050638,SRR10040013,299,2009754710,5026158540,16809894.7826087,EVT,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050639,SRR10040014,299,2032666878,5025373956,16807270.7558528,EVT,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050640,SRR10040015,299,1614798299,4004588847,13393273.735786,STB,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050641,SRR10040016,299,2075376928,4831863144,16160077.4046823,EVT,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050642,SRR10040017,299,2077895726,4886144849,16341621.5685619,EVT,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050643,SRR10040018,299,2178801392,5032403555,16830781.1204013,STB,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050644,SRR10040019,299,1648403508,4150565834,13881491.083612,STB,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050645,SRR10040020,299,2018709498,4993747554,16701496.8361204,EVT,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050646,SRR10040021,299,1715522335,4052804385,13554529.7157191,EVT,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050647,SRR10040022,299,1679882620,4247896606,14207012.0602007,CTB,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050648,SRR10040023,299,1655114844,4193605931,14025437.8963211,EVT,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050649,SRR10040024,299,1639578917,4166901987,13936127.0468227,STB,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050650,SRR10040025,299,2109799539,4822196145,16127746.3043478,EVT,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050651,SRR10040026,299,1734560051,3988776339,13340389.0936455,EVT,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050652,SRR10040027,299,1953765410,4508340987,15078063.5016722,EVT,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050654,SRR10040029,299,1778223501,4439420108,14847558.8896321,EVT,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050655,SRR10040030,299,1882036000,5038834843,16852290.4448161,STB,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050656,SRR10040031,299,1688308008,3913836943,13089755.6622074,EVT,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050657,SRR10040032,299,2117464206,4835749001,16173073.5819398,EVT,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050658,SRR10040033,299,1876489123,4988083719,16682554.2441472,EVT,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050659,SRR10040034,299,1494180794,4020168140,13445378.3946488,EVT,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050660,SRR10040035,299,1726831314,4584322850,15332183.4448161,STB,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050661,SRR10040036,299,1621498689,3960718324,13246549.5785953,EVT,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050662,SRR10040037,299,1590929745,4276729782,14303444.0869565,EVT,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050663,SRR10040038,299,1805034316,4408591287,14744452.4648829,EVT,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050664,SRR10040039,299,1773761220,4837473209,16178840.1638796,STB,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050665,SRR10040040,299,2035630133,4997945815,16715537.8428094,EVT,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050666,SRR10040041,299,1639744017,4339355852,14512895.826087,epiblast,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050667,SRR10040042,299,1667665836,4122844876,13788778.8494983,EVT,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050668,SRR10040043,299,1914788257,4678034214,15645599.3779264,CTB,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050669,SRR10040044,299,1476882781,3954582998,13226030.0936455,EVT,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050670,SRR10040045,299,1729057399,4581220364,15321807.2374582,CTB,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050671,SRR10040046,299,1602864563,4286112891,14334825.722408,EVT,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050672,SRR10040047,299,1795097947,4774964575,15969781.187291,epiblast,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050673,SRR10040048,299,1815128411,4457188283,14906984.2240803,EVT,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050674,SRR10040049,299,1822328796,4500474527,15051754.270903,CTB,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050675,SRR10040050,299,1756046775,4677031731,15642246.5919732,EVT,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050676,SRR10040051,299,1936972240,4783156113,15997177.6354515,EVT,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050266,SRR10039641,299,1642884635,4044135965,13525538.3444816,epiblast,TRUE,,,,embryo invitro day 8,
GSE136447,GSM4050165,SRR10039540,299,2107580217,4968758543,16617921.548495,ICM,TRUE,,,,embryo invitro day 6,
GSE136447,GSM4050309,SRR10039684,299,1915985600,4913045346,16431589.7859532,STB,TRUE,,,,embryo invitro day 9,
GSE136447,GSM4050426,SRR10039801,299,1882199807,4866811850,16276962.7090301,CTB,TRUE,,,,embryo invitro day 10,
GSE136447,GSM4050547,SRR10039922,299,1905549968,5070292161,16957498.8662207,EVT,TRUE,,,,embryo invitro day 13.5,
GSE136447,GSM4050132,SRR10039507,299,1897866957,4988347548,16683436.6153846,epiblast,TRUE,,,,embryo invitro day 6,
GSE136447,GSM4050653,SRR10040028,299,1839936239,4466839707,14939263.2341137,EVT,TRUE,,,,embryo invitro day 14,
GSE136447,GSM4050419,SRR10039794,299,1708552308,4404748094,14731598.9765886,CTB,TRUE,,,,embryo invitro day 10,
GSE136447,GSM4050291,SRR10039666,299,2008879312,4823669533,16132674.0234114,STB,TRUE,,,,embryo invitro day 8,
GSE136447,GSM4050192,SRR10039567,299,2210088938,4622342338,15459338.9230769,ICM,TRUE,,,,embryo invitro day 7,
GSE136447,GSM4050333,SRR10039708,299,1671766620,4414166939,14763100.1304348,CTB,TRUE,,,,embryo invitro day 9,
GSE136447,GSM4050458,SRR10039833,299,2193817050,4636831722,15507798.4013378,STB,TRUE,,,,embryo invitro day 12,
GSE136447,GSM4050378,SRR10039753,299,1954745220,5085987287,17009990.9264214,CTB,TRUE,,,,embryo invitro day 10,
GSE136447,GSM4050207,SRR10039582,299,2275217587,5486371265,18349067.7759197,CTB,TRUE,,,,embryo invitro day 7,
GSE136447,GSM4050464,SRR10039839,299,1872088350,4842844823,16196805.4280936,STB,TRUE,,,,embryo invitro day 12,
GSE136447,GSM4050230,SRR10039605,299,1709811446,3798715731,12704734.8862876,CTB,TRUE,,,,embryo invitro day 7,
GSE136447,GSM4050145,SRR10039520,299,1693533057,4158688943,13908658.6722408,ICM,TRUE,,,,embryo invitro day 6,
GSE136447,GSM4050255,SRR10039630,299,2121635096,5491064004,18364762.5551839,CTB,TRUE,,,,embryo invitro day 8,
GSE136447,GSM4050367,SRR10039742,299,1851488976,5048438482,16884409.638796,hypoblast,TRUE,,,,embryo invitro day 9,
GSE136447,GSM4050361,SRR10039736,299,1761872338,4780897036,15989622.1939799,CTB,TRUE,,,,embryo invitro day 9,
GSE136447,GSM4050353,SRR10039728,299,1952076741,4985417569,16673637.354515,CTB,TRUE,,,,embryo invitro day 9,
GSE125616,GSM3578298,SRR8483417,300,398937533,953760000,3179200,trophoblast,TRUE,,,,day6 / blastocyst,
GSE125616,GSM3578299,SRR8483418,300,499314110,1193149500,3977165,trophoblast,TRUE,,,,day6 / blastocyst,
